"","location","elevation","elev_units","coords.x1","coords.x2","optional"
"465","359-NW",328,"meters",-111.054222,57.454883,TRUE
"466","388-NW",310,"meters",-111.48172,57.341125,TRUE
"467","390-NW",577,"meters",-110.721565,57.268985,TRUE
"468","3-NW",214,"meters",-111.849083,59.94268,TRUE
"469","442-NW",766,"meters",-113.577225,57.201564,TRUE
"470","472-NW",604,"meters",-113.571747,56.993167,TRUE
"471","473-NW",539,"meters",-113.249763,57.02507,TRUE
"472","512-NW",455,"meters",-110.742599,56.56314,TRUE
"473","514-NW",501,"meters",-110.065025,56.463573,TRUE
"474","543-NW",455,"meters",-110.807022,56.367294,TRUE
"475","545-NW",483,"meters",-110.207954,56.264293,TRUE
"476","600-NW",479,"meters",-112.548492,56.176391,TRUE
"477","633-NW",575,"meters",-112.23922,55.970794,TRUE
"478","990-NW",640,"meters",-111.464218,53.872203,TRUE
"479","991-NW",613,"meters",-111.167091,53.823879,TRUE
"480","599-NW",566,"meters",-112.856621,56.223064,TRUE
"481","1022-NW",611,"meters",-111.788589,53.676139,TRUE
"482","15-NW",215,"meters",-111.907753,59.783935,TRUE
"483","1-NW",330,"meters",-110.282402,59.943126,TRUE
"484","294-NW",473,"meters",-113.233276,58.088268,TRUE
"485","2-NW",193,"meters",-112.202679,59.970813,TRUE
"486","33-NW",285,"meters",-112.275978,59.646675,TRUE
"487","360-NW",413,"meters",-110.709099,57.468082,TRUE
"488","389-NW",367,"meters",-111.113747,57.299912,TRUE
"489","3-NW",214,"meters",-111.849083,59.94268,TRUE
"490","442-NW",766,"meters",-113.577225,57.201564,TRUE
"491","443-NW",636,"meters",-113.191315,57.134647,TRUE
"492","473-NW",539,"meters",-113.249763,57.02507,TRUE
"493","474-NW",519,"meters",-112.872215,56.952861,TRUE
"494","545-NW",483,"meters",-110.207954,56.264293,TRUE
"495","663-NW",559,"meters",-113.027748,55.847248,TRUE
"496","664-NW",532,"meters",-112.605179,55.852993,TRUE
"497","791-NW",575,"meters",-112.233109,55.034576,TRUE
"498","793-NW",578,"meters",-111.73012,54.976463,TRUE
"499","855-NW",594,"meters",-112.363113,54.682022,TRUE
"500","856-NW",580,"meters",-112.058853,54.65763,TRUE
"501","1056-NW",656,"meters",-111.814735,53.557827,TRUE
"502","14-NW",251,"meters",-112.230896,59.796966,TRUE
"503","235-NW",222,"meters",-112.75727,58.367568,TRUE
"504","266-NW",389,"meters",-112.512741,58.205688,TRUE
"505","295-NW",648,"meters",-112.838333,58.05516,TRUE
"506","33-NW",285,"meters",-112.275978,59.646675,TRUE
"507","389-NW",367,"meters",-111.113747,57.299912,TRUE
"508","412-NW",789,"meters",-113.492157,57.38126,TRUE
"509","442-NW",766,"meters",-113.577225,57.201564,TRUE
"510","472-NW",604,"meters",-113.571747,56.993167,TRUE
"511","473-NW",539,"meters",-113.249763,57.02507,TRUE
"512","512-NW",455,"meters",-110.742599,56.56314,TRUE
"513","544-NW",469,"meters",-110.536407,56.315376,TRUE
"514","576-NW",468,"meters",-110.32367,56.107593,TRUE
"515","601-NW",553,"meters",-112.27784,56.145565,TRUE
"516","793-NW",578,"meters",-111.73012,54.976463,TRUE
"517","794-NW",762,"meters",-111.336494,54.970066,TRUE
"518","857-NW",595,"meters",-111.759758,54.640964,TRUE
"519","1024-NW",616,"meters",-111.22509,53.639076,TRUE
"520","15-NW",215,"meters",-111.907753,59.783935,TRUE
"521","1-NW",330,"meters",-110.282402,59.943126,TRUE
"522","236-NW",220,"meters",-112.436066,58.374332,TRUE
"523","266-NW",389,"meters",-112.512741,58.205688,TRUE
"524","294-NW",473,"meters",-113.233276,58.088268,TRUE
"525","296-NW",701,"meters",-112.561646,57.981269,TRUE
"526","329-NW",266,"meters",-111.269035,57.668869,TRUE
"527","33-NW",285,"meters",-112.275978,59.646675,TRUE
"528","34-NW",239,"meters",-111.939857,59.565719,TRUE
"529","390-NW",577,"meters",-110.721565,57.268985,TRUE
"530","472-NW",604,"meters",-113.571747,56.993167,TRUE
"531","474-NW",519,"meters",-112.872215,56.952861,TRUE
"532","514-NW",501,"meters",-110.065025,56.463573,TRUE
"533","574-NW",582,"meters",-110.90043,56.174919,TRUE
"534","633-NW",575,"meters",-112.23922,55.970794,TRUE
"535","663-NW",559,"meters",-113.027748,55.847248,TRUE
"536","791-NW",575,"meters",-112.233109,55.034576,TRUE
"537","792-NW",580,"meters",-112.013039,55.026519,TRUE
"538","990-NW",640,"meters",-111.464218,53.872203,TRUE
"539","991-NW",613,"meters",-111.167091,53.823879,TRUE
"540","1023-NW",657,"meters",-111.449608,53.671288,TRUE
"541","13-NW",259,"meters",-112.579437,59.869964,TRUE
"542","14-NW",251,"meters",-112.230896,59.796966,TRUE
"543","1-NW",330,"meters",-110.282402,59.943126,TRUE
"544","234-NW",245,"meters",-113.046516,58.418022,TRUE
"545","235-NW",222,"meters",-112.75727,58.367568,TRUE
"546","236-NW",220,"meters",-112.436066,58.374332,TRUE
"547","265-NW",361,"meters",-112.842941,58.207672,TRUE
"548","266-NW",389,"meters",-112.512741,58.205688,TRUE
"549","2-NW",193,"meters",-112.202679,59.970813,TRUE
"550","331-NW",362,"meters",-110.613266,57.633213,TRUE
"551","34-NW",239,"meters",-111.939857,59.565719,TRUE
"552","359-NW",328,"meters",-111.054222,57.454883,TRUE
"553","388-NW",310,"meters",-111.48172,57.341125,TRUE
"554","413-NW",682,"meters",-113.110275,57.323272,TRUE
"555","443-NW",636,"meters",-113.191315,57.134647,TRUE
"556","543-NW",455,"meters",-110.807022,56.367294,TRUE
"557","633-NW",575,"meters",-112.23922,55.970794,TRUE
"558","663-NW",559,"meters",-113.027748,55.847248,TRUE
"559","823-NW",572,"meters",-112.384628,54.883815,TRUE
"560","855-NW",594,"meters",-112.363113,54.682022,TRUE
"561","857-NW",595,"meters",-111.759758,54.640964,TRUE
"562","990-NW",640,"meters",-111.464218,53.872203,TRUE
"563","599-NW",566,"meters",-112.856621,56.223064,TRUE
"564","1023-NW",657,"meters",-111.449608,53.671288,TRUE
"565","13-NW",259,"meters",-112.579437,59.869964,TRUE
"566","15-NW",215,"meters",-111.907753,59.783935,TRUE
"567","1-NW",330,"meters",-110.282402,59.943126,TRUE
"568","234-NW",245,"meters",-113.046516,58.418022,TRUE
"569","236-NW",220,"meters",-112.436066,58.374332,TRUE
"570","294-NW",473,"meters",-113.233276,58.088268,TRUE
"571","295-NW",648,"meters",-112.838333,58.05516,TRUE
"572","34-NW",239,"meters",-111.939857,59.565719,TRUE
"573","390-NW",577,"meters",-110.721565,57.268985,TRUE
"574","443-NW",636,"meters",-113.191315,57.134647,TRUE
"575","474-NW",519,"meters",-112.872215,56.952861,TRUE
"576","544-NW",469,"meters",-110.536407,56.315376,TRUE
"577","601-NW",553,"meters",-112.27784,56.145565,TRUE
"578","632-NW",502,"meters",-112.605103,55.979862,TRUE
"579","664-NW",532,"meters",-112.605179,55.852993,TRUE
"580","665-NW",638,"meters",-112.317108,55.799694,TRUE
"581","793-NW",578,"meters",-111.73012,54.976463,TRUE
"582","794-NW",762,"meters",-111.336494,54.970066,TRUE
"583","823-NW",572,"meters",-112.384628,54.883815,TRUE
"584","855-NW",594,"meters",-112.363113,54.682022,TRUE
"585","15-NW",215,"meters",-111.907753,59.783935,TRUE
"586","234-NW",245,"meters",-113.046516,58.418022,TRUE
"587","265-NW",361,"meters",-112.842941,58.207672,TRUE
"588","2-NW",193,"meters",-112.202679,59.970813,TRUE
"589","329-NW",266,"meters",-111.269035,57.668869,TRUE
"590","33-NW",285,"meters",-112.275978,59.646675,TRUE
"591","358-NW",296,"meters",-111.375656,57.497894,TRUE
"592","359-NW",328,"meters",-111.054222,57.454883,TRUE
"593","360-NW",413,"meters",-110.709099,57.468082,TRUE
"594","444-NW",537,"meters",-112.87368,57.164497,TRUE
"595","473-NW",539,"meters",-113.249763,57.02507,TRUE
"596","543-NW",455,"meters",-110.807022,56.367294,TRUE
"597","544-NW",469,"meters",-110.536407,56.315376,TRUE
"598","600-NW",479,"meters",-112.548492,56.176391,TRUE
"599","633-NW",575,"meters",-112.23922,55.970794,TRUE
"600","823-NW",572,"meters",-112.384628,54.883815,TRUE
"601","989-NW",589,"meters",-111.749352,53.857868,TRUE
"602","990-NW",640,"meters",-111.464218,53.872203,TRUE
"603","1022-NW",611,"meters",-111.788589,53.676139,TRUE
"604","1024-NW",616,"meters",-111.22509,53.639076,TRUE
"605","1057-NW",673,"meters",-111.518913,53.477196,TRUE
"606","13-NW",259,"meters",-112.579437,59.869964,TRUE
"607","235-NW",222,"meters",-112.75727,58.367568,TRUE
"608","266-NW",389,"meters",-112.512741,58.205688,TRUE
"609","296-NW",701,"meters",-112.561646,57.981269,TRUE
"610","388-NW",310,"meters",-111.48172,57.341125,TRUE
"611","390-NW",577,"meters",-110.721565,57.268985,TRUE
"612","412-NW",789,"meters",-113.492157,57.38126,TRUE
"613","442-NW",766,"meters",-113.577225,57.201564,TRUE
"614","443-NW",636,"meters",-113.191315,57.134647,TRUE
"615","444-NW",537,"meters",-112.87368,57.164497,TRUE
"616","473-NW",539,"meters",-113.249763,57.02507,TRUE
"617","514-NW",501,"meters",-110.065025,56.463573,TRUE
"618","543-NW",455,"meters",-110.807022,56.367294,TRUE
"619","575-NW",447,"meters",-110.594681,56.109256,TRUE
"620","600-NW",479,"meters",-112.548492,56.176391,TRUE
"621","632-NW",502,"meters",-112.605103,55.979862,TRUE
"622","792-NW",580,"meters",-112.013039,55.026519,TRUE
"623","793-NW",578,"meters",-111.73012,54.976463,TRUE
"624","856-NW",580,"meters",-112.058853,54.65763,TRUE
"625","989-NW",589,"meters",-111.749352,53.857868,TRUE
"626","990-NW",640,"meters",-111.464218,53.872203,TRUE
"627","1024-NW",616,"meters",-111.22509,53.639076,TRUE
"628","1056-NW",656,"meters",-111.814735,53.557827,TRUE
"629","234-NW",245,"meters",-113.046516,58.418022,TRUE
"630","235-NW",222,"meters",-112.75727,58.367568,TRUE
"631","266-NW",389,"meters",-112.512741,58.205688,TRUE
"632","294-NW",473,"meters",-113.233276,58.088268,TRUE
"633","32-NW",275,"meters",-112.604416,59.677497,TRUE
"634","358-NW",296,"meters",-111.375656,57.497894,TRUE
"635","388-NW",310,"meters",-111.48172,57.341125,TRUE
"636","389-NW",367,"meters",-111.113747,57.299912,TRUE
"637","474-NW",519,"meters",-112.872215,56.952861,TRUE
"638","512-NW",455,"meters",-110.742599,56.56314,TRUE
"639","543-NW",455,"meters",-110.807022,56.367294,TRUE
"640","576-NW",468,"meters",-110.32367,56.107593,TRUE
"641","632-NW",502,"meters",-112.605103,55.979862,TRUE
"642","791-NW",575,"meters",-112.233109,55.034576,TRUE
"643","792-NW",580,"meters",-112.013039,55.026519,TRUE
"644","855-NW",594,"meters",-112.363113,54.682022,TRUE
"645","991-NW",613,"meters",-111.167091,53.823879,TRUE
"646","1022-NW",611,"meters",-111.788589,53.676139,TRUE
"647","1024-NW",616,"meters",-111.22509,53.639076,TRUE
"648","1056-NW",656,"meters",-111.814735,53.557827,TRUE
"649","1058-NW",658,"meters",-111.241508,53.439002,TRUE
"650","1-NW",330,"meters",-110.282402,59.943126,TRUE
"651","266-NW",389,"meters",-112.512741,58.205688,TRUE
"652","296-NW",701,"meters",-112.561646,57.981269,TRUE
"653","34-NW",239,"meters",-111.939857,59.565719,TRUE
"654","358-NW",296,"meters",-111.375656,57.497894,TRUE
"655","360-NW",413,"meters",-110.709099,57.468082,TRUE
"656","3-NW",214,"meters",-111.849083,59.94268,TRUE
"657","413-NW",682,"meters",-113.110275,57.323272,TRUE
"658","442-NW",766,"meters",-113.577225,57.201564,TRUE
"659","473-NW",539,"meters",-113.249763,57.02507,TRUE
"660","543-NW",455,"meters",-110.807022,56.367294,TRUE
"661","576-NW",468,"meters",-110.32367,56.107593,TRUE
"662","601-NW",553,"meters",-112.27784,56.145565,TRUE
"663","632-NW",502,"meters",-112.605103,55.979862,TRUE
"664","664-NW",532,"meters",-112.605179,55.852993,TRUE
"665","1024-NW",616,"meters",-111.22509,53.639076,TRUE
"666","13-NW",259,"meters",-112.579437,59.869964,TRUE
"667","14-NW",251,"meters",-112.230896,59.796966,TRUE
"668","234-NW",245,"meters",-113.046516,58.418022,TRUE
"669","294-NW",473,"meters",-113.233276,58.088268,TRUE
"670","329-NW",266,"meters",-111.269035,57.668869,TRUE
"671","360-NW",413,"meters",-110.709099,57.468082,TRUE
"672","388-NW",310,"meters",-111.48172,57.341125,TRUE
"673","390-NW",577,"meters",-110.721565,57.268985,TRUE
"674","413-NW",682,"meters",-113.110275,57.323272,TRUE
"675","443-NW",636,"meters",-113.191315,57.134647,TRUE
"676","473-NW",539,"meters",-113.249763,57.02507,TRUE
"677","574-NW",582,"meters",-110.90043,56.174919,TRUE
"678","576-NW",468,"meters",-110.32367,56.107593,TRUE
"679","601-NW",553,"meters",-112.27784,56.145565,TRUE
"680","665-NW",638,"meters",-112.317108,55.799694,TRUE
"681","791-NW",575,"meters",-112.233109,55.034576,TRUE
"682","792-NW",580,"meters",-112.013039,55.026519,TRUE
"683","794-NW",762,"meters",-111.336494,54.970066,TRUE
"684","825-NW",641,"meters",-111.665276,54.811954,TRUE
"685","857-NW",595,"meters",-111.759758,54.640964,TRUE
"686","990-NW",640,"meters",-111.464218,53.872203,TRUE
"687","1022-NW",611,"meters",-111.788589,53.676139,TRUE
"688","1024-NW",616,"meters",-111.22509,53.639076,TRUE
"689","1057-NW",673,"meters",-111.518913,53.477196,TRUE
"690","13-NW",259,"meters",-112.579437,59.869964,TRUE
"691","234-NW",245,"meters",-113.046516,58.418022,TRUE
"692","266-NW",389,"meters",-112.512741,58.205688,TRUE
"693","294-NW",473,"meters",-113.233276,58.088268,TRUE
"694","2-NW",193,"meters",-112.202679,59.970813,TRUE
"695","329-NW",266,"meters",-111.269035,57.668869,TRUE
"696","32-NW",275,"meters",-112.604416,59.677497,TRUE
"697","34-NW",239,"meters",-111.939857,59.565719,TRUE
"698","358-NW",296,"meters",-111.375656,57.497894,TRUE
"699","359-NW",328,"meters",-111.054222,57.454883,TRUE
"700","414-NW",737,"meters",-112.846794,57.294983,TRUE
"701","442-NW",766,"meters",-113.577225,57.201564,TRUE
"702","472-NW",604,"meters",-113.571747,56.993167,TRUE
"703","473-NW",539,"meters",-113.249763,57.02507,TRUE
"704","792-NW",580,"meters",-112.013039,55.026519,TRUE
"705","793-NW",578,"meters",-111.73012,54.976463,TRUE
"706","823-NW",572,"meters",-112.384628,54.883815,TRUE
"707","825-NW",641,"meters",-111.665276,54.811954,TRUE
"708","855-NW",594,"meters",-112.363113,54.682022,TRUE
"709","857-NW",595,"meters",-111.759758,54.640964,TRUE
"710","1022-NW",611,"meters",-111.788589,53.676139,TRUE
"711","15-NW",215,"meters",-111.907753,59.783935,TRUE
"712","294-NW",473,"meters",-113.233276,58.088268,TRUE
"713","295-NW",648,"meters",-112.838333,58.05516,TRUE
"714","296-NW",701,"meters",-112.561646,57.981269,TRUE
"715","2-NW",193,"meters",-112.202679,59.970813,TRUE
"716","329-NW",266,"meters",-111.269035,57.668869,TRUE
"717","331-NW",362,"meters",-110.613266,57.633213,TRUE
"718","359-NW",328,"meters",-111.054222,57.454883,TRUE
"719","360-NW",413,"meters",-110.709099,57.468082,TRUE
"720","389-NW",367,"meters",-111.113747,57.299912,TRUE
"721","412-NW",789,"meters",-113.492157,57.38126,TRUE
"722","472-NW",604,"meters",-113.571747,56.993167,TRUE
"723","474-NW",519,"meters",-112.872215,56.952861,TRUE
"724","574-NW",582,"meters",-110.90043,56.174919,TRUE
"725","576-NW",468,"meters",-110.32367,56.107593,TRUE
"726","601-NW",553,"meters",-112.27784,56.145565,TRUE
"727","663-NW",559,"meters",-113.027748,55.847248,TRUE
"728","792-NW",580,"meters",-112.013039,55.026519,TRUE
"729","855-NW",594,"meters",-112.363113,54.682022,TRUE
"730","989-NW",589,"meters",-111.749352,53.857868,TRUE
"731","1058-NW",658,"meters",-111.241508,53.439002,TRUE
"732","15-NW",215,"meters",-111.907753,59.783935,TRUE
"733","1-NW",330,"meters",-110.282402,59.943126,TRUE
"734","266-NW",389,"meters",-112.512741,58.205688,TRUE
"735","295-NW",648,"meters",-112.838333,58.05516,TRUE
"736","331-NW",362,"meters",-110.613266,57.633213,TRUE
"737","34-NW",239,"meters",-111.939857,59.565719,TRUE
"738","3-NW",214,"meters",-111.849083,59.94268,TRUE
"739","413-NW",682,"meters",-113.110275,57.323272,TRUE
"740","574-NW",582,"meters",-110.90043,56.174919,TRUE
"741","600-NW",479,"meters",-112.548492,56.176391,TRUE
"742","633-NW",575,"meters",-112.23922,55.970794,TRUE
"743","989-NW",589,"meters",-111.749352,53.857868,TRUE
"744","599-NW",566,"meters",-112.856621,56.223064,TRUE
"745","1023-NW",657,"meters",-111.449608,53.671288,TRUE
"746","1024-NW",616,"meters",-111.22509,53.639076,TRUE
"747","1056-NW",656,"meters",-111.814735,53.557827,TRUE
"748","1057-NW",673,"meters",-111.518913,53.477196,TRUE
"749","1058-NW",658,"meters",-111.241508,53.439002,TRUE
"750","1-NW",330,"meters",-110.282402,59.943126,TRUE
"751","265-NW",361,"meters",-112.842941,58.207672,TRUE
"752","331-NW",362,"meters",-110.613266,57.633213,TRUE
"753","33-NW",285,"meters",-112.275978,59.646675,TRUE
"754","3-NW",214,"meters",-111.849083,59.94268,TRUE
"755","412-NW",789,"meters",-113.492157,57.38126,TRUE
"756","413-NW",682,"meters",-113.110275,57.323272,TRUE
"757","443-NW",636,"meters",-113.191315,57.134647,TRUE
"758","512-NW",455,"meters",-110.742599,56.56314,TRUE
"759","543-NW",455,"meters",-110.807022,56.367294,TRUE
"760","544-NW",469,"meters",-110.536407,56.315376,TRUE
"761","664-NW",532,"meters",-112.605179,55.852993,TRUE
"762","856-NW",580,"meters",-112.058853,54.65763,TRUE
"763","989-NW",589,"meters",-111.749352,53.857868,TRUE
"764","990-NW",640,"meters",-111.464218,53.872203,TRUE
"765","1024-NW",616,"meters",-111.22509,53.639076,TRUE
"766","1056-NW",656,"meters",-111.814735,53.557827,TRUE
"767","1057-NW",673,"meters",-111.518913,53.477196,TRUE
"768","1058-NW",658,"meters",-111.241508,53.439002,TRUE
"769","15-NW",215,"meters",-111.907753,59.783935,TRUE
"770","235-NW",222,"meters",-112.75727,58.367568,TRUE
"771","295-NW",648,"meters",-112.838333,58.05516,TRUE
"772","331-NW",362,"meters",-110.613266,57.633213,TRUE
"773","33-NW",285,"meters",-112.275978,59.646675,TRUE
"774","358-NW",296,"meters",-111.375656,57.497894,TRUE
"775","360-NW",413,"meters",-110.709099,57.468082,TRUE
"776","388-NW",310,"meters",-111.48172,57.341125,TRUE
"777","389-NW",367,"meters",-111.113747,57.299912,TRUE
"778","390-NW",577,"meters",-110.721565,57.268985,TRUE
"779","545-NW",483,"meters",-110.207954,56.264293,TRUE
"780","600-NW",479,"meters",-112.548492,56.176391,TRUE
"781","633-NW",575,"meters",-112.23922,55.970794,TRUE
"782","663-NW",559,"meters",-113.027748,55.847248,TRUE
"783","823-NW",572,"meters",-112.384628,54.883815,TRUE
"784","857-NW",595,"meters",-111.759758,54.640964,TRUE
"785","991-NW",613,"meters",-111.167091,53.823879,TRUE
"786","1023-NW",657,"meters",-111.449608,53.671288,TRUE
"787","265-NW",361,"meters",-112.842941,58.207672,TRUE
"788","294-NW",473,"meters",-113.233276,58.088268,TRUE
"789","295-NW",648,"meters",-112.838333,58.05516,TRUE
"790","358-NW",296,"meters",-111.375656,57.497894,TRUE
"791","388-NW",310,"meters",-111.48172,57.341125,TRUE
"792","390-NW",577,"meters",-110.721565,57.268985,TRUE
"793","3-NW",214,"meters",-111.849083,59.94268,TRUE
"794","472-NW",604,"meters",-113.571747,56.993167,TRUE
"795","473-NW",539,"meters",-113.249763,57.02507,TRUE
"796","474-NW",519,"meters",-112.872215,56.952861,TRUE
"797","545-NW",483,"meters",-110.207954,56.264293,TRUE
"798","575-NW",447,"meters",-110.594681,56.109256,TRUE
"799","601-NW",553,"meters",-112.27784,56.145565,TRUE
"800","632-NW",502,"meters",-112.605103,55.979862,TRUE
"801","825-NW",641,"meters",-111.665276,54.811954,TRUE
"802","856-NW",580,"meters",-112.058853,54.65763,TRUE
"803","989-NW",589,"meters",-111.749352,53.857868,TRUE
"804","991-NW",613,"meters",-111.167091,53.823879,TRUE
"805","1056-NW",656,"meters",-111.814735,53.557827,TRUE
"806","1058-NW",658,"meters",-111.241508,53.439002,TRUE
"807","236-NW",220,"meters",-112.436066,58.374332,TRUE
"808","265-NW",361,"meters",-112.842941,58.207672,TRUE
"809","295-NW",648,"meters",-112.838333,58.05516,TRUE
"810","329-NW",266,"meters",-111.269035,57.668869,TRUE
"811","359-NW",328,"meters",-111.054222,57.454883,TRUE
"812","389-NW",367,"meters",-111.113747,57.299912,TRUE
"813","443-NW",636,"meters",-113.191315,57.134647,TRUE
"814","444-NW",537,"meters",-112.87368,57.164497,TRUE
"815","544-NW",469,"meters",-110.536407,56.315376,TRUE
"816","545-NW",483,"meters",-110.207954,56.264293,TRUE
"817","600-NW",479,"meters",-112.548492,56.176391,TRUE
"818","601-NW",553,"meters",-112.27784,56.145565,TRUE
"819","632-NW",502,"meters",-112.605103,55.979862,TRUE
"820","791-NW",575,"meters",-112.233109,55.034576,TRUE
"821","792-NW",580,"meters",-112.013039,55.026519,TRUE
"822","794-NW",762,"meters",-111.336494,54.970066,TRUE
"823","856-NW",580,"meters",-112.058853,54.65763,TRUE
"824","857-NW",595,"meters",-111.759758,54.640964,TRUE
